name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
New York,2023-11-20,45,37.5,41,40.8,31.5,35.6,19.2,42.6,0,0,0,,0,0,23,12.2,3.3,1027.4,28.5,9.9,67.6,5.9,4,10,2023-11-20T06:48:07,2023-11-20T16:34:09,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New York,2023-11-21,47,34.3,41.5,41.2,26.9,34.8,29.9,64.2,0.392,100,33.33,rain,0,0,32.1,21.1,90.9,1029.4,73.4,9.2,36.2,3.3,2,10,2023-11-21T06:49:16,2023-11-21T16:33:31,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New York,2023-11-22,54,47.6,51.6,54,40.6,50.6,46.3,82.6,1.806,100,33.33,rain,0,0,39.5,25.6,11.5,1006.4,95.8,7.2,60,5.2,4,10,2023-11-22T06:50:25,2023-11-22T16:32:54,0.33,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New York,2023-11-23,52.7,45.1,49,52.7,38.5,46,34.2,57.1,0,0,0,,0,0,30,17.4,304.3,1010.7,42.8,9.9,64.8,5.6,4,10,2023-11-23T06:51:33,2023-11-23T16:32:20,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New York,2023-11-24,50.7,34,45.3,50.7,25.2,40,25.9,46.9,0,0,0,,0,0,38.1,18,319.9,1020.4,64.2,9.9,64.1,5.5,4,10,2023-11-24T06:52:40,2023-11-24T16:31:47,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New York,2023-11-25,40.2,31.2,35.5,38,24.3,31.7,18,48.7,0,0,0,,0,0,28.5,10.5,7.9,1028.9,32.2,9.9,57.7,4.9,3,10,2023-11-25T06:53:47,2023-11-25T16:31:17,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New York,2023-11-26,53.5,35.3,44,53.5,32.3,41.7,34.8,70.4,0.215,100,33.33,rain,0,0,33.9,16.3,93.2,1019.8,77,9,45.8,3.8,2,10,2023-11-26T06:54:53,2023-11-26T16:30:49,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New York,2023-11-27,54.9,37.9,46.8,54.9,29.7,42.1,35,65.3,0.115,100,8.33,rain,0,0,34.4,16.9,272.6,1006.3,53.6,9.5,54.5,4.8,5,10,2023-11-27T06:55:59,2023-11-27T16:30:23,0.5,"Rain, Partially cloudy",Becoming cloudy in the afternoon with early morning rain.,rain,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New York,2023-11-28,39.5,33.3,35.6,30.3,23.4,26.3,14.9,42.6,0,0,0,,0,0,33,18.8,281.9,1011.6,30.2,9.9,46.4,4,4,10,2023-11-28T06:57:03,2023-11-28T16:30:00,0.54,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New York,2023-11-29,36.9,27.5,32.8,30.6,17.2,24.5,13.2,44.5,0,0,0,,0,0,27.2,15.7,255.1,1018.7,42.3,9.9,64.2,5.5,4,10,2023-11-29T06:58:07,2023-11-29T16:29:38,0.57,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New York,2023-11-30,50.1,34.9,43,50.1,27.4,38.3,22.2,43.6,0,0,0,,0,0,21.9,11.1,232.6,1020,40.2,9.9,60.3,5.2,4,10,2023-11-30T06:59:10,2023-11-30T16:29:19,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D9152,72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New York,2023-12-01,48.8,41.7,45.4,47.4,37.3,42.4,36.3,71.2,0.444,100,37.5,rain,0,0,15.2,9.8,212.2,1020.1,65.6,8.5,31.3,2.7,2,10,2023-12-01T07:00:12,2023-12-01T16:29:02,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New York,2023-12-02,56.6,46.9,50.5,56.6,44,49.2,45.8,84.4,0,0,0,,0,0,12.8,8.1,260.8,1016.1,78.2,6.4,71.9,6.2,4,10,2023-12-02T07:01:14,2023-12-02T16:28:47,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New York,2023-12-03,51.7,48.1,49.5,51.7,43.5,47.3,46.8,90.5,0.624,100,79.17,rain,0,0,26.4,15.7,62.6,1009.3,98.8,3.2,11.8,1.1,1,10,2023-12-03T07:02:14,2023-12-03T16:28:35,0.7,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New York,2023-12-04,51.9,43.5,48.1,51.9,37.8,44.4,36.2,64.3,0,0,0,,0,0,26.4,14.6,268.6,1008.1,47.1,9.6,50.8,4.5,2,10,2023-12-04T07:03:13,2023-12-04T16:28:25,0.73,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New York,2023-12-05,43.3,38.8,41.3,39.5,32,36.5,25.8,54.2,0,0,0,,0,0,21.9,12.3,325.6,1015.7,50.8,9.9,50,4.3,2,10,2023-12-05T07:04:10,2023-12-05T16:28:17,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New York,2023-12-06,41,35.5,38,35.1,26.2,31.4,22.8,54.3,0,0,0,,0,0,29.7,18.9,342.5,1015.5,80.6,9.9,52,4.3,4,10,2023-12-06T07:05:07,2023-12-06T16:28:12,0.8,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New York,2023-12-07,39.3,32.5,36,34.6,25.6,29.4,23.2,59.7,0,0,0,,0,0,23.1,13,272.7,1016.8,73.2,9.8,28.1,2.3,2,10,2023-12-07T07:06:02,2023-12-07T16:28:09,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New York,2023-12-08,49.6,37.9,43.9,48.6,32.7,41.5,31.8,62.7,0,0,0,,0,0,11.4,10.4,206.6,1021.2,58.8,9.8,68.4,5.9,3,10,2023-12-08T07:06:56,2023-12-08T16:28:08,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New York,2023-12-09,56.9,42.3,49,56.9,39.3,48.2,42.5,78.9,0,0,0,,0,0,10.5,6,81.8,1022,51.1,9,58.2,5,3,10,2023-12-09T07:07:49,2023-12-09T16:28:09,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New York,2023-12-10,59.4,48.4,55,59.4,47.3,54.9,51.7,88.8,1.156,100,54.17,rain,0,0,35.3,17.7,169.4,1011.9,93,6.4,23.2,2.1,1,10,2023-12-10T07:08:40,2023-12-10T16:28:13,0.93,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New York,2023-12-11,50.6,38.2,42.5,50.6,30.8,35.1,32.1,68.2,0.671,100,41.67,rain,0,0,38.2,30.1,310.9,1010,84.2,8.9,37.4,3.3,2,10,2023-12-11T07:09:29,2023-12-11T16:28:19,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New York,2023-12-12,43.7,36.1,40.2,39.3,29.1,34.1,22.3,48.7,0,0,0,,0,0,25.3,12.9,256.7,1027.8,34.4,9.9,54.5,4.7,4,10,2023-12-12T07:10:17,2023-12-12T16:28:27,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New York,2023-12-13,46.9,37.5,41.8,41.7,29.5,35.8,22.1,46.1,0,0,0,,0,0,27.8,16.1,286.7,1031.1,19.3,9.9,55.5,4.8,4,10,2023-12-13T07:11:04,2023-12-13T16:28:38,0.03,Clear,Clear conditions throughout the day.,clear-day,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New York,2023-12-14,40.3,33.3,37.2,35.6,24.6,30.5,17.6,45.1,0,0,0,,0,0,21.9,13.8,292,1036,25.1,9.9,59.4,5.2,3,10,2023-12-14T07:11:49,2023-12-14T16:28:51,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New York,2023-12-15,57.6,38,46.7,57.6,31,43.7,24.8,42.6,0,0,0,,0,0,19.7,11.4,257.9,1028,17.6,9.9,54.6,4.7,4,10,2023-12-15T07:12:32,2023-12-15T16:29:06,0.1,Clear,Clear conditions throughout the day.,clear-day,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New York,2023-12-16,53.4,46.3,49.1,53.4,42.5,47,32.8,53.9,0,0,0,,0,0,16.1,10.9,41.6,1031.1,36.7,9.9,53.7,4.8,4,10,2023-12-16T07:13:13,2023-12-16T16:29:23,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New York,2023-12-17,57.5,46.8,50.4,57.5,42,48,46.1,85.1,0.105,100,29.17,rain,0,0,29,13.6,71.4,1022.2,99.7,8.3,20.8,1.8,1,10,2023-12-17T07:13:53,2023-12-17T16:29:43,0.17,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New York,2023-12-18,61.6,43.3,53.9,61.6,37.1,52.1,47,78.4,2.022,100,58.33,rain,0,0,45.9,28.3,202.2,992.3,75.4,6.4,28.5,2.5,3,10,2023-12-18T07:14:31,2023-12-18T16:30:04,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New York,2023-12-19,43.1,33.6,39,37.7,24.3,31.4,24.2,55.3,0,0,0,,0,0,31.1,17.5,290.9,1014.3,56.6,9.9,49.3,4.2,3,10,2023-12-19T07:15:06,2023-12-19T16:30:28,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New York,2023-12-20,44.6,30.6,36.7,42.7,20.9,29.8,20.2,51.5,0,0,0,,0,0,23.3,16.7,323,1027.4,31.4,9.9,55.9,4.9,4,10,2023-12-20T07:15:40,2023-12-20T16:30:54,0.28,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New York,2023-12-21,41.4,30.5,36.8,34.4,21.7,29.7,19.2,50,0,0,0,,0,0,29.8,15,359,1029.6,17.3,9.9,57.4,5,4,10,2023-12-21T07:16:12,2023-12-21T16:31:23,0.31,Clear,Clear conditions throughout the day.,clear-day,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New York,2023-12-22,38,25.7,31.9,38,18.5,27.4,12,43.7,0,0,0,,0,0,13,9.2,14.5,1031.6,37.9,9.9,55.3,4.6,4,10,2023-12-22T07:16:42,2023-12-22T16:31:53,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New York,2023-12-23,42.5,32.4,37.9,39.1,28.2,34.4,23.4,56.4,0,0,0,,0,0,8.9,7.2,61.8,1031.8,83.5,9.9,39.4,3.3,2,10,2023-12-23T07:17:10,2023-12-23T16:32:25,0.38,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New York,2023-12-24,47.5,40.8,44,47.5,38.1,42.9,38.2,79.9,0.018,100,12.5,rain,0,0,8.5,5.1,25.2,1029.6,96.6,9.5,35.5,2.9,2,10,2023-12-24T07:17:36,2023-12-24T16:33:00,0.42,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New York,2023-12-25,47.9,42.1,44.9,47.1,38.7,43.1,41.8,88.8,0,0,0,,0,0,8.7,6.8,44.3,1030,97.3,5.4,41.5,3.5,2,10,2023-12-25T07:18:00,2023-12-25T16:33:36,0.45,Overcast,Cloudy skies throughout the day.,cloudy,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New York,2023-12-26,48,43.2,45.1,48,40.5,44,42,88.9,0,0,0,,0,0,6.3,5.4,48.4,1026,95.8,3.2,34,2.9,2,10,2023-12-26T07:18:22,2023-12-26T16:34:14,0.5,Overcast,Cloudy skies throughout the day.,cloudy,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New York,2023-12-27,48.4,43.2,45.4,43.8,39.4,42.2,42.8,90.5,0.178,100,29.17,rain,0,0,18.6,13.2,53.5,1017.9,99.8,4.8,29.5,2.6,1,10,2023-12-27T07:18:42,2023-12-27T16:34:54,0.52,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New York,2023-12-28,53.4,48.3,50.3,53.4,42.5,48.1,48.1,92.2,1.308,100,70.83,rain,0,0,32.9,21,52.4,1005.5,99.6,5.1,34,3,2,10,2023-12-28T07:18:59,2023-12-28T16:35:36,0.55,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New York,2023-12-29,54.5,46.8,49.5,54.5,42.7,48.2,42.9,79.2,0.025,100,16.67,rain,0,0,21.9,15,270.9,1004.5,87.6,7.3,60.8,5.2,3,10,2023-12-29T07:19:14,2023-12-29T16:36:20,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New York,2023-12-30,46.9,39.1,43.2,44.6,32.4,37.5,30.9,61.7,0,0,0,,0,0,28.5,15,277.6,1004.3,75.3,9.9,38.7,3.3,2,10,2023-12-30T07:19:27,2023-12-30T16:37:06,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New York,2023-12-31,43.1,39.3,41.7,41.1,32,36.2,25,51.3,0,0,0,,0,0,24.2,13.1,301.2,1014.2,94.3,9.9,32.3,2.8,2,10,2023-12-31T07:19:38,2023-12-31T16:37:53,0.65,Overcast,Cloudy skies throughout the day.,cloudy,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
